home_off_pass_ypg,home_def_pass_ypg,home_off_rush_ypg,home_def_rush_ypg,home_off_ppg,home_def_ppg,home_win_pct,away_off_pass_ypg,away_def_pass_ypg,away_off_rush_ypg,away_def_rush_ypg,away_off_ppg,away_def_ppg,away_win_pct,played,home_team,away_team,home_alias,away_alias,homePts,awayPts,winner,totalPts,home_passing_yards,away_passing_yards,home_rushing_yards,away_rushing_yards,week,season,fk
275.14285714285717,233.42857142857142,97.14285714285714,95.85714285714286,27.142857142857142,23.428571428571427,0.5714285714285714,252.14285714285714,241.85714285714286,53.142857142857146,189,16.285714285714285,26.571428571428573,0,True,Rams,Bengals,LA,CIN,24,10,home,34,372,297,98,104,8,2019,Rams_Bengals_8_2019
238.28571428571428,243.85714285714286,140.14285714285714,117.14285714285714,20.571428571428573,21.142857142857142,0.42857142857142855,142.16666666666666,260,66.83333333333333,92.16666666666667,10.5,26,0.16666666666666666,True,Jaguars,Jets,JAC,NYJ,29,15,home,44,278,167,111,46,8,2019,Jaguars_Jets_8_2019
277.1666666666667,289.6666666666667,103.16666666666667,139.16666666666666,24.833333333333332,26.666666666666668,0.4166666666666667,223,257,105.57142857142857,131.42857142857142,18.857142857142858,26.714285714285715,0.2857142857142857,True,Lions,Giants,DET,NYG,31,26,home,57,316,290,59,80,8,2019,Lions_Giants_8_2019
261.85714285714283,275.57142857142856,134.14285714285714,84.28571428571429,26.428571428571427,23.428571428571427,0.5714285714285714,233,289.8333333333333,137.83333333333334,86.66666666666667,21.166666666666668,27.5,0.5,True,Texans,Raiders,HOU,OAK,27,24,home,51,258,285,130,93,8,2019,Texans_Raiders_8_2019
204.57142857142858,232.85714285714286,102,95.14285714285714,17.285714285714285,16,0.42857142857142855,269.5,304.5,98.16666666666667,68,28.833333333333332,30.833333333333332,0.3333333333333333,True,Titans,Buccaneers,TEN,TB,27,23,home,50,174,283,72,106,8,2019,Titans_Buccaneers_8_2019
231.14285714285714,237.85714285714286,160,90,27.428571428571427,17.571428571428573,0.7142857142857143,182.85714285714286,236,84.71428571428571,134.42857142857142,12.857142857142858,25.142857142857142,0.14285714285714285,True,Vikings,Redskins,MIN,WAS,19,9,home,28,273,131,161,85,8,2019,Vikings_Redskins_8_2019
318.14285714285717,228.57142857142858,82.28571428571429,148.85714285714286,28.857142857142858,21.428571428571427,0.7142857142857143,274.14285714285717,252.14285714285714,99.28571428571429,128.85714285714286,26.285714285714285,19.857142857142858,0.8571428571428571,True,Chiefs,Packers,KC,GB,24,31,away,55,249,256,88,118,8,2019,Chiefs_Packers_8_2019
225.33333333333334,201.33333333333334,135.83333333333334,91.33333333333333,20.166666666666668,15.166666666666666,0.8333333333333334,228.14285714285714,270.57142857142856,111.71428571428571,89.42857142857143,24.428571428571427,26.571428571428573,0.42857142857142855,True,Bills,Eagles,BUF,PHI,13,31,away,44,155,153,98,218,8,2019,Bills_Eagles_8_2019
279.7142857142857,148.42857142857142,97.57142857142857,74.71428571428571,31.857142857142858,6.857142857142857,1,231.33333333333334,219.33333333333334,119.83333333333333,154,20,25.666666666666668,0.3333333333333333,True,Patriots,Browns,NE,CLE,27,13,home,40,239,151,79,159,8,2019,Patriots_Browns_8_2019
230.71428571428572,265.42857142857144,204.14285714285714,84.28571428571429,30.571428571428573,22.285714285714285,0.7142857142857143,274.625,148.75,95.25,85.25,31.25,7.625,1,True,Ravens,Patriots,BAL,NE,37,20,home,57,162,268,210,74,9,2019,Ravens_Patriots_9_2019
218.75,256.125,125,90.5,25.25,24.875,0.5,198.28571428571428,230.57142857142858,83.14285714285714,86,18.285714285714285,17.428571428571427,0.42857142857142855,True,Eagles,Bears,PHI,CHI,22,14,home,36,227,102,146,62,9,2019,Eagles_Bears_9_2019
309.5,232,83,145,28.25,22.625,0.625,236.375,224.5,160.125,89.375,26.375,16.5,0.75,True,Chiefs,Vikings,KC,MIN,26,23,home,49,230,212,147,96,9,2019,Chiefs_Vikings_9_2019
215.28571428571428,194.42857142857142,130.42857142857142,109.42857142857143,19.142857142857142,17.428571428571427,0.7142857142857143,176.375,240.625,84.75,137.75,12.375,24.375,0.125,True,Bills,Redskins,BUF,WAS,24,9,home,33,146,116,122,127,9,2019,Bills_Redskins_9_2019
202.625,194.75,110,109.75,15.625,18.875,0.25,219.85714285714286,222.14285714285714,125.42857142857143,143.28571428571428,19,25.857142857142858,0.2857142857142857,True,Broncos,Browns,DEN,CLE,24,19,home,43,175,261,127,90,9,2019,Broncos_Browns_9_2019
205.14285714285714,233.57142857142858,88.14285714285714,103,21.428571428571427,20.714285714285715,0.42857142857142855,217.42857142857142,238.14285714285714,128.42857142857142,111.28571428571429,22.571428571428573,21.571428571428573,0.7142857142857143,True,Steelers,Colts,PIT,IND,26,24,home,50,183,189,90,139,9,2019,Steelers_Colts_9_2019
281.125,217.375,69.5,122.75,19.625,19.625,0.375,271.875,251.75,101.625,123.75,26.875,20.375,0.875,True,Chargers,Packers,LAC,GB,26,11,home,37,283,139,159,45,9,2019,Chargers_Packers_9_2019
188.85714285714286,253.57142857142858,65.71428571428571,160.42857142857142,11,34,0,145.71428571428572,262.57142857142856,63.857142857142854,94.85714285714286,11.142857142857142,26.428571428571427,0.14285714285714285,True,Dolphins,Jets,MIA,NYJ,26,18,home,44,266,238,50,83,9,2019,Dolphins_Jets_9_2019
205.85714285714286,215.14285714285714,129.57142857142858,135.14285714285714,25.571428571428573,26.285714285714285,0.5714285714285714,200.75,239.125,98.25,96.5,18.5,16.875,0.5,True,Panthers,Titans,CAR,TEN,30,20,home,50,214,310,156,121,9,2019,Panthers_Titans_9_2019
243.25,234.25,136.5,108.25,21.625,20.375,0.5,261.375,276.75,133.625,85.375,26.5,23.5,0.625,True,Jaguars,Texans,JAC,HOU,3,26,away,29,282,194,75,216,9,2019,Jaguars_Texans_9_2019
252.875,273,130,103.125,26,24.5,0.75,271.42857142857144,285.85714285714283,99.28571428571429,68.57142857142857,28,30.285714285714285,0.2857142857142857,True,Seahawks,Buccaneers,SEA,TB,40,34,home,74,347,319,145,99,9,2019,Seahawks_Buccaneers_9_2019
231.375,264.375,102.375,122.375,19.75,27.25,0.25,291.85714285714283,228,146,96.85714285714286,27.142857142857142,17.714285714285715,0.5714285714285714,True,Giants,Cowboys,NYG,DAL,18,37,away,55,171,257,100,172,9,2019,Giants_Cowboys_9_2019
226.375,277,116.5,130.125,21.25,27.875,0.4375,206.14285714285714,128.71428571428572,181.14285714285714,95.71428571428571,29.571428571428573,11,1,True,Cardinals,49ers,ARI,SF,25,28,away,53,204,310,153,101,9,2019,Cardinals_49ers_9_2019
240.42857142857142,285.2857142857143,131.42857142857142,92.85714285714286,21.571428571428573,27.428571428571427,0.42857142857142855,282.7142857142857,289.7142857142857,96.85714285714286,130.71428571428572,25.714285714285715,26.571428571428573,0.5,True,Raiders,Lions,OAK,DET,31,24,home,55,279,383,171,90,9,2019,Raiders_Lions_9_2019
257.75,258.125,59.5,177.625,15.5,26.25,0,222.125,265.75,204.875,83,31.375,22,0.75,True,Bengals,Ravens,CIN,BAL,13,49,away,62,150,243,157,136,10,2019,Bengals_Ravens_10_2019
225,216.25,121,141.25,19,25.625,0.25,206.625,184.625,129.375,111.625,19.75,16.375,0.75,True,Browns,Bills,CLE,BUF,19,16,home,35,221,260,147,84,10,2019,Browns_Bills_10_2019
261,232.25,114.25,84.25,24.375,19.5,0.875,316.75,261.125,68.5,118.375,20.625,31.25,0.125,True,Saints,Falcons,NO,ATL,9,26,away,35,258,174,52,143,10,2019,Saints_Falcons_10_2019
213.875,231.25,129.75,108.625,22.75,22.125,0.625,198.5,251.625,63.75,150.75,12.875,32,0.125,True,Colts,Dolphins,IND,MIA,12,16,away,28,191,159,109,70,10,2019,Colts_Dolphins_10_2019
287.5,220.875,149.25,97.25,28.375,17.75,0.625,233.66666666666666,225.11111111111111,153,95.77777777777777,26,17.555555555555557,0.6666666666666666,True,Cowboys,Vikings,DAL,MIN,24,28,away,52,393,211,50,153,10,2019,Cowboys_Vikings_10_2019
157.25,263,66.25,89.25,12,26.375,0.125,224.66666666666666,263.55555555555554,102.11111111111111,127.88888888888889,19.555555555555557,28.333333333333332,0.2222222222222222,True,Jets,Giants,NYJ,NYG,34,27,home,61,218,258,76,23,10,2019,Jets_Giants_10_2019
245.25,297.5,136.375,92.5,22.75,27,0.5,281.3333333333333,208.66666666666666,79.44444444444444,114.11111111111111,20.333333333333332,18.666666666666668,0.4444444444444444,True,Raiders,Chargers,OAK,LAC,26,24,home,50,200,169,78,146,10,2019,Raiders_Chargers_10_2019
212.88888888888889,236.33333333333334,100.77777777777777,103.11111111111111,18.666666666666668,18.333333333333332,0.4444444444444444,300.6666666666667,229.77777777777777,90.11111111111111,139.55555555555554,28,22.666666666666668,0.6666666666666666,True,Titans,Chiefs,TEN,KC,35,32,home,67,146,433,225,97,10,2019,Titans_Chiefs_10_2019
202.375,228,88.375,107.5,22,21.125,0.5,287.25,241.375,97.25,96.875,26.75,21.75,0.625,True,Steelers,Rams,PIT,LA,17,12,home,29,231,218,42,88,10,2019,Steelers_Rams_10_2019
257.1111111111111,255.22222222222223,95.33333333333333,127.66666666666667,25.11111111111111,21,0.7777777777777778,206.875,227,132.875,133.375,26.125,25.5,0.625,True,Packers,Panthers,GB,CAR,24,16,home,40,225,281,163,120,10,2019,Packers_Panthers_10_2019
277.375,293.5,99.25,78.125,28.75,31.5,0.25,223.88888888888889,280.6666666666667,120.55555555555556,126.88888888888889,21.666666666666668,27.88888888888889,0.3888888888888889,True,Buccaneers,Cardinals,TB,ARI,30,27,home,57,339,342,118,75,10,2019,Buccaneers_Cardinals_10_2019
219.125,138.125,171.125,102.875,29.375,12.75,1,263.3333333333333,278.1111111111111,131.66666666666666,102.66666666666667,27.555555555555557,25.555555555555557,0.7777777777777778,True,49ers,Seahawks,SF,SEA,24,27,away,51,215,189,87,147,10,2019,49ers_Seahawks_10_2019
186.25,230.125,80.5,93.5,17.75,18,0.375,295.25,288.375,96,135.75,25.5,27.125,0.4375,True,Bears,Lions,CHI,DET,20,13,home,33,145,259,81,98,10,2019,Bears_Lions_10_2019
291.22222222222223,272.44444444444446,96.22222222222223,129.66666666666666,24.11111111111111,26.333333333333332,0.3888888888888889,299.22222222222223,219.77777777777777,138.22222222222223,103.44444444444444,27.88888888888889,18.88888888888889,0.5555555555555556,True,Lions,Cowboys,DET,DAL,27,35,away,62,191,434,121,75,11,2019,Lions_Cowboys_11_2019
224.55555555555554,221.11111111111111,123.88888888888889,134.88888888888889,19,24.555555555555557,0.3333333333333333,205.55555555555554,226.88888888888889,83.22222222222223,105.33333333333333,21.444444444444443,20.11111111111111,0.5555555555555556,True,Browns,Steelers,CLE,PIT,21,7,home,28,189,178,104,58,11,2019,Browns_Steelers_11_2019
211.33333333333334,223.22222222222223,127.44444444444444,104.33333333333333,21.555555555555557,21.444444444444443,0.5555555555555556,247.55555555555554,229.77777777777777,129.66666666666666,120.22222222222223,19.555555555555557,21,0.4444444444444444,True,Colts,Jaguars,IND,JAC,33,13,home,46,125,279,264,29,11,2019,Colts_Jaguars_11_2019
218.66666666666666,143.77777777777777,161.77777777777777,107.77777777777777,28.77777777777778,14.333333333333334,0.8888888888888888,235.7,286.5,116,126,22.2,28.1,0.35,True,49ers,Cardinals,SF,ARI,36,26,home,62,408,131,34,135,11,2019,49ers_Cardinals_11_2019
279.55555555555554,240.22222222222223,96.22222222222223,90.77777777777777,25.11111111111111,21.22222222222222,0.5555555555555556,181.66666666666666,233.33333333333334,80.55555555555556,94,18,17.444444444444443,0.4444444444444444,True,Rams,Bears,LA,CHI,17,7,home,24,173,193,110,74,11,2019,Rams_Bears_11_2019
231.4,241.9,153,91.2,26.2,18.2,0.7,199.55555555555554,202.11111111111111,111.88888888888889,107.55555555555556,16.555555555555557,18.88888888888889,0.3333333333333333,True,Vikings,Broncos,MIN,DEN,27,23,home,50,284,270,37,124,11,2019,Vikings_Broncos_11_2019
270.1,207.8,86.1,110.5,20.7,19.4,0.4,313.9,221.4,90.8,148.1,28.4,23.9,0.6,True,Chargers,Chiefs,LAC,KC,17,24,away,41,345,180,93,130,11,2019,Chargers_Chiefs_11_2019
224.44444444444446,252.88888888888889,197.22222222222223,91.22222222222223,33.333333333333336,21,0.7777777777777778,253.88888888888889,277.3333333333333,142.77777777777777,84.22222222222223,26.444444444444443,21.22222222222222,0.6666666666666666,True,Ravens,Texans,BAL,HOU,41,7,home,48,235,110,256,122,11,2019,Ravens_Texans_11_2019
169.66666666666666,230.11111111111111,89.44444444444444,136,12,24.333333333333332,0.1111111111111111,164,262.44444444444446,67.33333333333333,81.88888888888889,14.444444444444445,26.444444444444443,0.2222222222222222,True,Redskins,Jets,WAS,NYJ,17,34,away,51,171,285,54,115,11,2019,Redskins_Jets_11_2019
219.66666666666666,239,127.33333333333333,87.33333333333333,24.88888888888889,23.666666666666668,0.5555555555555556,273.8888888888889,150.22222222222223,92.88888888888889,99.11111111111111,30,10.88888888888889,0.8888888888888888,True,Eagles,Patriots,PHI,NE,10,17,away,27,174,224,81,74,11,2019,Eagles_Patriots_11_2019
215.11111111111111,226.77777777777777,131.44444444444446,136.66666666666666,25,25.333333333333332,0.5555555555555556,300.8888888888889,260.77777777777777,76.77777777777777,111,21.22222222222222,28.77777777777778,0.2222222222222222,True,Panthers,Falcons,CAR,ATL,3,29,away,32,270,295,77,54,11,2019,Panthers_Falcons_11_2019
194.11111111111111,244.88888888888889,64.44444444444444,146.11111111111111,13.222222222222221,29.77777777777778,0.2222222222222222,212.55555555555554,188.66666666666666,124.33333333333333,115.55555555555556,19.333333333333332,16.666666666666668,0.6666666666666666,True,Dolphins,Bills,MIA,BUF,20,37,away,57,280,256,23,168,11,2019,Dolphins_Bills_11_2019
284.22222222222223,298.8888888888889,101.33333333333333,77.77777777777777,28.88888888888889,31,0.3333333333333333,260.6666666666667,225.77777777777777,107.33333333333333,90.77777777777777,22.666666666666668,20.22222222222222,0.7777777777777778,True,Buccaneers,Saints,TB,NO,17,34,away,51,298,219,36,109,11,2019,Buccaneers_Saints_11_2019
240.22222222222223,283.22222222222223,129.88888888888889,98.44444444444444,23.11111111111111,26.666666666666668,0.5555555555555556,245.77777777777777,256.44444444444446,70.33333333333333,173,15.222222222222221,28.77777777777778,0,True,Raiders,Bengals,OAK,CIN,17,10,home,27,273,73,113,173,11,2019,Raiders_Bengals_11_2019
300.3,261.7,74.5,107.6,22,26.2,0.3,285.6,290.9,94.8,80.9,27.7,31.3,0.3,True,Falcons,Buccaneers,ATL,TB,16,28,away,44,233,313,57,119,12,2019,Falcons_Buccaneers_12_2019
237.6,142.5,149,110.5,29.5,15.5,0.9,253.9,257.8,102.1,126.9,25,20.5,0.8,False,49ers,Packers,SF,GB,0,0,0,0,0,0,0,0,12,2019,49ers_Packers_12_2019
268.9,235.5,97.6,89.1,24.3,19.8,0.6,225.5,238.6,203.1,94.3,34.1,19.6,0.8,False,Rams,Ravens,LA,BAL,0,0,0,0,0,0,0,0,12,2019,Rams_Ravens_12_2019
221,216.8,121.9,127.2,19.2,22.8,0.4,202.7,246,60.3,148.3,13.9,30.5,0.2,True,Browns,Dolphins,CLE,MIA,34,17,home,51,320,153,119,68,12,2019,Browns_Dolphins_12_2019
182.8,227.3,79.9,95.6,16.9,17.4,0.4,228,259,94.2,122.7,20.3,28.9,0.2,True,Bears,Giants,CHI,NYG,19,14,home,33,263,105,69,109,12,2019,Bears_Giants_12_2019
215.1,237.5,122.7,86,23.4,23,0.5,255.9,271.8,133.2,101.1,27.5,25.4,0.8,True,Eagles,Seahawks,PHI,SEA,3,17,away,20,116,161,106,170,12,2019,Eagles_Seahawks_12_2019
268.9,152.6,91,97.3,28.7,10.8,0.9,312.7,216.9,131.9,105.2,28.6,19.7,0.6,FALSE,Patriots,Cowboys,NE,DAL,0,0,0,0,0,0,0,0,12,2019,Patriots_Cowboys_12_2019
256.5,233,107.5,85.3,23.8,19.9,0.8,220.6,233.6,126,128.4,22.8,25.7,0.5,True,Saints,Panthers,NO,CAR,31,30,home,61,209,217,111,98,12,2019,Saints_Panthers_12_2019
176.1,253.3,72.1,79.1,16.4,25.5,0.3,243.5,262.2,128.2,105.9,22.5,25,0.6,True,Jets,Raiders,NYJ,OAK,34,3,home,37,313,140,90,69,12,2019,Jets_Raiders_12_2019
216.9,197.8,128.7,106.3,21.1,17,0.7,206.6,210.3,113.1,100.5,17.2,19.7,0.3,True,Bills,Broncos,BUF,DEN,20,3,home,23,185,82,226,85,12,2019,Bills_Broncos_12_2019
206.2,256,113.2,102.5,20.3,19.7,0.5,250.7,219.3,119.6,134.6,18.9,22.2,0.4,FALSE,Titans,Jaguars,TEN,JAC,0,0,0,0,0,0,0,0,12,2019,Titans_Jaguars_12_2019
169.8,235.6,85.9,133.9,12.5,25.3,0.1,281.2,288.6,98.7,124.2,24.4,27.2,0.35,True,Redskins,Lions,WAS,DET,13,16,away,29,113,180,74,175,12,2019,Redskins_Lions_12_2019
239.5,273.1,140.7,101.4,24.5,23.2,0.6,202.7,228.8,141.1,96.8,22.7,20.6,0.6,True,Texans,Colts,HOU,IND,20,17,home,37,297,121,99,175,12,2019,Texans_Colts_12_2019
228.5,258.1,80.6,167,14.7,27.6,0,202.8,223.1,80.7,105.2,20,20.2,0.5,True,Bengals,Steelers,CIN,PIT,10,13,away,23,158,179,86,112,12,2019,Bengals_Steelers_12_2019
284.27272727272725,197.1818181818182,119.9090909090909,95.63636363636364,26,17.90909090909091,0.5909090909090909,214,187.27272727272728,137.54545454545453,104.36363636363636,21,15.727272727272727,0.7272727272727273,False,Cowboys,Bills,DAL,BUF,0,0,0,0,0,0,0,0,13,2019,Cowboys_Bills_13_2019
301.72727272727275,232.63636363636363,94.36363636363636,143.0909090909091,28,23.272727272727273,0.6363636363636364,234.0909090909091,266.8181818181818,122.81818181818181,104.45454545454545,20.727272727272727,25.818181818181817,0.5454545454545454,False,Chiefs,Raiders,KC,OAK,0,0,0,0,0,0,0,0,13,2019,Chiefs_Raiders_13_2019
198.1818181818182,252.72727272727272,61,145.63636363636363,14.181818181818182,30.818181818181817,0.18181818181818182,206.0909090909091,230.54545454545453,121.18181818181819,93.63636363636364,21.545454545454547,22.454545454545453,0.45454545454545453,False,Dolphins,Eagles,MIA,PHI,0,0,0,0,0,0,0,0,13,2019,Dolphins_Eagles_13_2019
222.0909090909091,250.9090909090909,81.0909090909091,162,14.272727272727273,26.272727272727273,0,188.54545454545453,243,73.72727272727273,78.18181818181819,18,23.454545454545453,0.36363636363636365,False,Bengals,Jets,CIN,NYJ,0,0,0,0,0,0,0,0,13,2019,Bengals_Jets_13_2019
294.1818181818182,266.3636363636364,72.9090909090909,108.63636363636364,21.454545454545453,26.363636363636363,0.2727272727272727,252.1818181818182,231.54545454545453,107.81818181818181,86.45454545454545,24.454545454545453,20.818181818181817,0.8181818181818182,False,Falcons,Saints,ATL,NO,0,0,0,0,0,0,0,0,13,2019,Falcons_Saints_13_2019
247.27272727272728,257.6363636363636,136.54545454545453,101.54545454545455,26.545454545454547,23.363636363636363,0.8181818181818182,236.1818181818182,244.45454545454547,142.45454545454547,94.18181818181819,26.272727272727273,18.636363636363637,0.7272727272727273,False,Seahawks,Vikings,SEA,MIN,0,0,0,0,0,0,0,0,13,2019,Seahawks_Vikings_13_2019
195.27272727272728,235,144.1818181818182,97,22.181818181818183,20.545454545454547,0.5454545454545454,187.45454545454547,232.72727272727272,102.9090909090909,93.18181818181819,18.454545454545453,17.90909090909091,0.5,False,Colts,Titans,IND,TEN,0,0,0,0,0,0,0,0,13,2019,Colts_Titans_13_2019
244.72727272727272,259.27272727272725,136.9090909090909,108.0909090909091,24.09090909090909,22.636363636363637,0.6363636363636364,244.45454545454547,138.72727272727272,82.72727272727273,88.45454545454545,26.09090909090909,9.818181818181818,0.8636363636363636,False,Texans,Patriots,HOU,NE,0,0,0,0,0,0,0,0,13,2019,Texans_Patriots_13_2019
226.1818181818182,297.54545454545456,117.72727272727273,117.63636363636364,22.545454545454547,28.818181818181817,0.3181818181818182,268.9,235.5,97.6,89.1,24.3,19.8,0.6,False,Cardinals,Rams,ARI,LA,0,0,0,0,0,0,0,0,13,2019,Cardinals_Rams_13_2019
195.27272727272728,208,110.54545454545455,111.9090909090909,15.909090909090908,19.727272727272727,0.2727272727272727,276.90909090909093,205.27272727272728,86.72727272727273,112.27272727272727,20.363636363636363,19.818181818181817,0.36363636363636365,False,Broncos,Chargers,DEN,LAC,0,0,0,0,0,0,0,0,13,2019,Broncos_Chargers_13_2019
200.63636363636363,217.1818181818182,83.54545454545455,103.45454545454545,19.363636363636363,19.272727272727273,0.5454545454545454,230,211,121.63636363636364,121.81818181818181,20.545454545454547,22.272727272727273,0.45454545454545453,False,Steelers,Browns,PIT,CLE,0,0,0,0,0,0,0,0,13,2019,Steelers_Browns_13_2019
220.27272727272728,231.36363636363637,123.45454545454545,126.81818181818181,23.454545454545453,26.181818181818183,0.45454545454545453,164.63636363636363,230.54545454545453,84.81818181818181,137.63636363636363,12.545454545454545,24.454545454545453,0.09090909090909091,False,Panthers,Redskins,CAR,WAS,0,0,0,0,0,0,0,0,13,2019,Panthers_Redskins_13_2019
216.8181818181818,259.3636363636364,95.54545454545455,117.81818181818181,19.727272727272727,28,0.18181818181818182,253.9,257.8,102.1,126.9,25,20.5,0.8,False,Giants,Packers,NYG,GB,0,0,0,0,0,0,0,0,13,2019,Giants_Packers_13_2019
225.5,238.6,203.1,94.3,34.1,19.6,0.8,237.6,142.5,149,110.5,29.5,15.5,0.9,False,Ravens,49ers,BAL,SF,0,0,0,0,0,0,0,0,13,2019,Ravens_49ers_13_2019
272,272.6363636363636,105.63636363636364,119.63636363636364,23.636363636363637,25.90909090909091,0.4090909090909091,190.0909090909091,216.1818181818182,78.9090909090909,96.81818181818181,17.09090909090909,17.09090909090909,0.45454545454545453,False,Lions,Bears,DET,CHI,0,0,0,0,0,0,0,0,13,2019,Lions_Bears_13_2019
227.9090909090909,199.36363636363637,108.72727272727273,122.36363636363636,17.181818181818183,20.181818181818183,0.4090909090909091,288.09090909090907,285.6363636363636,97,78.72727272727273,27.727272727272727,29.90909090909091,0.36363636363636365,False,Jaguars,Buccaneers,JAC,TB,0,0,0,0,0,0,0,0,13,2019,Jaguars_Buccaneers_13_2019
190.0909090909091,216.1818181818182,78.9090909090909,96.81818181818181,17.09090909090909,17.09090909090909,0.45454545454545453,284.27272727272725,197.1818181818182,119.9090909090909,95.63636363636364,26,17.90909090909091,0.5909090909090909,False,Bears,Cowboys,CHI,DAL,0,0,0,0,0,0,0,0,14,2019,Bears_Cowboys_14_2019
